Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-11 00:00:00+01:00,1.1546677350997925,1.1552680730819702,1.153203010559082,1.1546411514282227,0,0.0,0.0
2026-08-12 00:00:00+01:00,1.1543478965759277,1.156243085861206,1.1532695293426514,1.1543744802474976,0,0.0,0.0
2026-08-13 00:00:00+01:00,1.1528840065002441,1.1547343730926514,1.1512778997421265,1.1530035734176636,0,0.0,0.0
2026-08-14 00:00:00+01:00,1.1534159183502197,1.1586142778396606,1.1532561779022217,1.1535356044769287,0,0.0,0.0
2026-08-17 00:00:00+01:00,1.1568717956542969,1.1617100238800049,1.156738042831421,1.1598236560821533,0,0.0,0.0
