Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-12 00:00:00-04:00,4406.5,4434.0,4406.2998046875,4408.89990234375,660,0.0,0.0
2026-08-13 00:00:00-04:00,4403.5,4445.0,4350.0,4363.60009765625,1491,0.0,0.0
2026-08-14 00:00:00-04:00,4322.10009765625,4397.10009765625,4315.0,4380.39990234375,1491,0.0,0.0
2026-08-17 00:00:00-04:00,4440.0,4473.2001953125,4422.2998046875,4449.5,44171,0.0,0.0
