Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-10 00:00:00-04:00,29709.490234375,29784.2109375,29606.470703125,29621.80078125,7675200000,0.0,0.0
2026-08-11 00:00:00-04:00,29694.69921875,29705.80078125,29427.609375,29525.48046875,7684920000,0.0,0.0
2026-08-12 00:00:00-04:00,29875.1796875,29881.5,29715.880859375,29742.599609375,7873190000,0.0,0.0
2026-08-13 00:00:00-04:00,29784.060546875,30168.05078125,29757.619140625,30084.5,8380820000,0.0,0.0
2026-08-14 00:00:00-04:00,30167.130859375,30179.8203125,29934.66015625,30046.140625,7212180000,0.0,0.0
