Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-10 00:00:00-04:00,503.44000244140625,513.72998046875,502.2699890136719,506.05999755859375,31206100,0.0,0.0
2026-08-11 00:00:00-04:00,504.3299865722656,505.3299865722656,499.54998779296875,503.80999755859375,23049800,0.0,0.0
2026-08-12 00:00:00-04:00,499.989990234375,501.5,491.5199890136719,492.42999267578125,29001500,0.0,0.0
2026-08-13 00:00:00-04:00,493.2699890136719,501.3399963378906,493.010009765625,496.8800048828125,23039000,0.0,0.0
2026-08-14 00:00:00-04:00,496.3599853515625,500.010009765625,493.9200134277344,495.3999938964844,16205200,0.0,0.0
