Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-10 00:00:00-04:00,54072.66015625,54072.66015625,53850.19140625,53975.98046875,413890000,0.0,0.0
2026-08-11 00:00:00-04:00,53961.6015625,54222.8515625,53746.4296875,53791.8515625,379390000,0.0,0.0
2026-08-12 00:00:00-04:00,53797.46875,53969.359375,53731.9609375,53770.26953125,410990000,0.0,0.0
2026-08-13 00:00:00-04:00,53828.55078125,54049.140625,53622.4609375,53839.98828125,417340000,0.0,0.0
2026-08-14 00:00:00-04:00,53842.80078125,53890.83984375,53673.46875,53732.41015625,319610000,0.0,0.0
